series_name,length,mean,std,acf_24,acf_168,seasonality_group
T164,2016.0,3345.68501984127,940.1464601652815,0.9287733790757915,0.8400179210363026,medium
T165,2016.0,2028.4176587301588,464.4612493507792,0.932722324141997,0.8660629686110853,strong
T166,2016.0,759.3998015873016,228.37500462628537,0.9344578033190546,0.8452289905611217,medium
T167,2016.0,3329.0362103174602,998.0165499164165,0.9473659603034762,0.8468283758191503,medium
T168,2016.0,24393.244543650795,6762.435666831567,0.9480895229899647,0.8546239963131145,strong
T169,2016.0,2343.8373015873017,438.7503870091228,0.8839054478654493,0.6462549617190357,weak
T170,2016.0,2665.4325396825398,657.4986740380576,0.9207458052194567,0.8220023469604137,medium
T171,2016.0,736.9409722222222,210.30601991325213,0.9307628281713233,0.8026879956907866,medium
T172,2016.0,1358.8506944444443,388.03778482245076,0.9610430490265959,0.8915735216481383,strong
T173,2016.0,4133.486607142857,947.3735434204464,0.9177715146334953,0.8215340124406252,medium
T174,2016.0,1400.5069444444443,419.708118474827,0.9455443075661257,0.8614009941656188,strong
T175,2016.0,1411.2405753968253,302.6318405474893,0.9466548212834889,0.8482735469610951,strong
T176,2016.0,7857.480158730159,2519.383280426705,0.9687351954688487,0.8697598590000116,strong
T177,2016.0,769.2435515873016,287.81990605500727,0.9594270557752334,0.8471864332762701,strong
T178,2016.0,4881.493055555556,1245.1686959207498,0.9415348464434176,0.8380700393892012,medium
T179,2016.0,2037.0704365079366,634.2454084140097,0.9303069356003112,0.831261323429253,medium
T180,2016.0,10865.57490079365,3731.906641370567,0.9489746356132813,0.8605935750739631,strong
T181,2016.0,577.375,167.61543419316106,0.9453936308084832,0.8566357529313985,strong
T182,2016.0,3445.8839285714284,1089.1186036229399,0.93638836141086,0.8325816321476044,medium
T183,2016.0,0.0,0.0,,,
T184,2016.0,1153.6904761904761,277.87524041320034,0.9535217102266559,0.800170370577776,medium
T185,2016.0,1842.141369047619,436.54219117685614,0.9029572710648422,0.7702816341480473,weak
T186,2016.0,959.4042658730159,293.89894528787636,0.9599865531672509,0.8689094647457934,strong
T187,2016.0,21564.464285714286,6329.341883975013,0.9435914330453521,0.820165636539224,medium
T188,2016.0,3959.3685515873017,865.812796277293,0.9513041490352084,0.889203451839983,strong
T189,2016.0,358.3308531746032,89.18569645881296,0.8822662633794708,0.7607360868924499,weak
T190,2016.0,2312.4464285714284,752.2163021270262,0.9546867986787237,0.854306678365735,strong
T191,2016.0,311.85565476190476,95.42848490839911,0.9471542303464237,0.8395868697876171,medium
T192,2016.0,500.6195436507937,168.10454039961664,0.965674776688715,0.8691600061200283,strong
T193,2016.0,323.9593253968254,96.76432019622199,0.9166751927932405,0.8329925618156679,medium
T194,2016.0,2903.1145833333335,1002.8152980927812,0.8992500481926755,0.7939520234029529,weak
T195,2016.0,580.7594246031746,145.57173189684423,0.8660103890358286,0.87153497738983,strong
T196,2016.0,327.33482142857144,87.45051036819962,0.9593982329758154,0.8876991443890069,strong
T197,2016.0,1609.9181547619048,361.10042318278386,0.8843027991487172,0.7610633003719046,weak
T198,2016.0,421.3174603174603,87.9811059978086,0.8898072532487852,0.7851454973960322,weak
T199,2016.0,1324.436011904762,348.539974695987,0.9435224655906554,0.8249323993602554,medium
T200,2016.0,10097.128968253968,2380.818766150855,0.9314916941098624,0.8246222409025724,medium
T201,2016.0,683.2276785714286,195.77451307058246,0.889981230423908,0.8205424970739543,medium
T202,2016.0,457.14732142857144,160.65067540074068,0.9359612179134875,0.8398390893269334,medium
T203,2016.0,591.4112103174604,156.8700429347826,0.9451407942964085,0.8451073681589166,medium
T204,2016.0,799.0367063492064,185.99954568200903,0.9055244363898981,0.8229154215871458,medium
T205,2016.0,2320.3675595238096,704.4499707071906,0.9584726296932935,0.8862359072140849,strong
T206,2016.0,1682.968253968254,535.8112118518591,0.9467448790276527,0.8573902891372722,strong
T207,2016.0,605.765873015873,186.15108363510421,0.9641914174419385,0.8851108199915667,strong
T208,2016.0,283.4861111111111,82.78051639365601,0.9290757538402739,0.8306179389430547,medium
T209,2016.0,344.8625992063492,84.37883130625362,0.941200917811453,0.8441829727636349,medium
T210,2016.0,288.19742063492066,78.15633951283344,0.9341766869362728,0.8350327909247023,medium
T211,2016.0,767.0555555555555,285.87905348784136,0.9582750154636395,0.7824596084468856,weak
T212,2016.0,1244.439484126984,416.9052475384913,0.9112890737053165,0.865743368052379,strong
T213,2016.0,915.2797619047619,299.5817738007339,0.9593794873962722,0.8727455483990502,strong
T214,2016.0,547.7276785714286,152.29898196803504,0.9574681584361671,0.8654178185876531,strong
T215,2016.0,530.2718253968254,134.70248860488982,0.9424835384879452,0.8439536453732341,medium
T216,2016.0,480.187996031746,150.33541161967506,0.9498689823537875,0.8671404579137255,strong
T217,2016.0,583.3457341269841,113.8222255075903,0.8914161336483697,0.7935620167081661,weak
T218,2016.0,652.2748015873016,252.1853529883633,0.9705843832285388,0.8812730873436739,strong
T219,2016.0,224.53125,76.73075747368274,0.9133102105470661,0.8009660590751115,medium
T220,2016.0,705.2256944444445,169.1338085450988,0.9094465792595747,0.8094575795146832,medium
T221,2016.0,738.3253968253969,245.28520059877042,0.944040696600002,0.833572783301192,medium
T222,2016.0,770.2678571428571,264.1537733044215,0.9526544497810849,0.8740261877849892,strong
T223,2016.0,642.7232142857143,179.79690310419377,0.9319188141547354,0.8418880716707124,medium
T224,2016.0,1049.658234126984,271.81878366374394,0.9234202353921863,0.8411936785663794,medium
T225,2016.0,245.97123015873015,76.1079288315376,0.9474011218137786,0.8772547351912149,strong
T226,2016.0,850.1676587301587,226.7566187621763,0.8846430892963024,0.8124717357845894,medium
T227,2016.0,2840.0863095238096,852.5726808210618,0.9544451797163938,0.8571035443522197,strong
T228,2016.0,249.58878968253967,82.47046761775204,0.9350940082393653,0.8744990622252707,strong
T229,2016.0,564.9771825396825,149.52800235173348,0.9559197221057265,0.8657312270769185,strong
T230,2016.0,626.1066468253969,135.1629712792156,0.9443622570298096,0.8287997637682291,medium
T231,2016.0,1797.7296626984128,525.049185935823,0.9437612290280986,0.8426023433135178,medium
T232,2016.0,1281.220238095238,284.39263656655504,0.9256904587969933,0.8400246687975936,medium
T233,2016.0,507.2375992063492,124.88287606043143,0.9500581204130952,0.8582726205847491,strong
T234,2016.0,7158.326884920635,2394.94391747461,0.9510076674320506,0.8593623959308974,strong
T235,2016.0,340.7445436507937,102.93266561584717,0.9650359188684273,0.8776491347153533,strong
T236,2016.0,322.41269841269843,94.33544881030872,0.9499648078411782,0.8665670889852959,strong
T237,2016.0,46107.07986111111,9510.66884253741,0.8775425001484601,0.8528814084944727,strong
T238,2016.0,1056.4895833333333,354.2490784938124,0.9501002293462647,0.8340713756228277,medium
T239,2016.0,405.515873015873,90.2765193528199,0.9521989674453326,0.867365917429275,strong
T240,2016.0,432.8804563492063,63.78981868019427,0.851481868779639,0.7664462336775867,weak
T241,2016.0,1003.6750992063492,226.27824539771368,0.9450165811462015,0.8525766978619319,strong
T242,2016.0,251.0858134920635,73.87927919234924,0.9506171343163207,0.8587258778835667,strong
T243,2016.0,382.65228174603175,119.22511730329356,0.9572569979991725,0.8744686821836251,strong
T244,2016.0,497.0337301587302,146.40268740070795,0.9191834947706632,0.8341323656221705,medium
T245,2016.0,568.9176587301587,162.72915821757636,0.9460170134980678,0.8631704919150202,strong
T246,2016.0,440.86507936507934,291.62554242527347,0.823294603328993,0.7331549169454383,weak
T247,2016.0,2446.254464285714,409.99473746853823,0.8728210780768233,0.695736605154816,weak
T248,2016.0,324.8065476190476,96.49599710417363,0.9267278440022992,0.7317367265165149,weak
T249,2016.0,908.2787698412699,237.06246595268107,0.8934964075514067,0.7670213216785385,weak
T250,2016.0,381.1904761904762,129.32991768229712,0.949399829489004,0.8762278901453942,strong
T251,2016.0,2289.7976190476193,583.3394487045823,0.9507911798368519,0.8215397722142663,medium
T252,2016.0,941.4255952380952,281.07197084957573,0.8935780460680474,0.8012616567070924,medium
T253,2016.0,334.89632936507934,76.30044952447888,0.9322930163882357,0.8015731705154667,medium
T254,2016.0,578.2281746031746,181.59062005922365,0.9400897876918561,0.8521770118324622,strong
T255,2016.0,3413.2996031746034,929.1104459394538,0.9433558001848839,0.8662175850680338,strong
T256,2016.0,1789.328869047619,410.8487011516608,0.9237442606505217,0.7769742021985666,weak
T257,2016.0,492.1736111111111,130.82042936840745,0.938533242380895,0.8227187527094799,medium
T258,2016.0,425.5520833333333,123.14852734534176,0.9426995900239271,0.8796565604143595,strong
T259,2016.0,442.703373015873,120.96143582512872,0.9407995057920555,0.8142941487380045,medium
T260,2016.0,580.8065476190476,168.59471772869273,0.9478752356891731,0.8643564625608925,strong
T261,2016.0,238.0079365079365,73.20842268002744,0.918852790593388,0.8286386764532896,medium
T262,2016.0,290.4627976190476,95.07669525736691,0.9315589442113368,0.8314909058525244,medium
T263,2016.0,2950.534722222222,999.5176489389264,0.9507379473763147,0.8811776797894023,strong
T264,2016.0,836.6359126984127,214.74885289889025,0.9246132315944721,0.8222353523086895,medium
T265,2016.0,2050.8065476190477,492.25361986140075,0.9195184892565735,0.8201679597624746,medium
T266,2016.0,486.9012896825397,142.09760673426757,0.944852009614635,0.8859877829196534,strong
T267,2016.0,1415.545138888889,478.0604559569661,0.929531546826009,0.8309439215130393,medium
T268,2016.0,867.1383928571429,269.24148155711055,0.9587623050452312,0.8716801434119524,strong
T269,2016.0,4046.0133928571427,1193.1965833952872,0.9527743325191864,0.8533789728721102,strong
T270,2016.0,336.8030753968254,82.63070700739486,0.9654049032192275,0.8816593937638051,strong
T271,2016.0,1544.499007936508,378.03516543906284,0.9548185194813174,0.8583110917750726,strong
T272,2016.0,1887.7058531746031,690.0049065887387,0.9614633884656157,0.8679608561276188,strong
T273,2016.0,610.0882936507936,189.3357990016582,0.9458115261138363,0.8512422274525339,strong
T274,2016.0,366.8253968253968,100.07096821954948,0.9511026665371258,0.8726229216097728,strong
T275,2016.0,390.9429563492063,113.70936924788592,0.940149025936857,0.8570512830400211,strong
T276,2016.0,417.55555555555554,117.31143214534953,0.9306070226657679,0.8553979360384446,strong
T277,2016.0,6224.918154761905,1955.200655158521,0.8958550317886896,0.7662580012939894,weak
T278,2016.0,1264.6537698412699,303.38059084663763,0.9279327013949077,0.8034512942492541,medium
T279,2016.0,1133.4260912698412,274.91759676981405,0.9380707694625763,0.8203747866768005,medium
T280,2016.0,860.421626984127,264.39761162361805,0.943298649523399,0.8486452266971274,strong
T281,2016.0,1950.295634920635,576.1549166646234,0.9344895167180678,0.8180748258742396,medium
T282,2016.0,4688.6140873015875,1488.4490892701594,0.9362330893414661,0.8432110140621347,medium
T283,2016.0,729.3819444444445,201.9023685349646,0.9547548669501361,0.8638667554691262,strong
T284,2016.0,356.4300595238095,115.35672360013682,0.9612187627411148,0.8662391584137522,strong
T285,2016.0,707.8482142857143,208.92761139295777,0.894094950061669,0.7829608872423159,weak
T286,2016.0,356.23859126984127,132.380146147552,0.9509885626750803,0.8242167518884007,medium
T287,2016.0,301.7986111111111,188.90113290804797,0.9497634753991587,0.8248991782945114,medium
T288,2016.0,252.8204365079365,132.0135744095314,0.8963486521527871,0.7016587810632768,weak
T289,2016.0,548.9275793650794,255.57130934440497,0.9325277584424995,0.7350013631192382,weak
T290,2016.0,992.1125992063492,385.8186072989293,0.9509973159469837,0.8278467594535132,medium
T291,2016.0,11680.581845238095,5871.5345024060125,0.9112862896680518,0.8331047424992554,medium
T292,2016.0,546.1999007936508,332.5573426207014,0.9596223737925592,0.8574874148356404,strong
T293,2016.0,3744.3199404761904,1911.66910789876,0.9695386776776799,0.8860069154529477,strong
T294,2016.0,980.1215277777778,548.8427151787739,0.9450327629996472,0.8502888934548815,strong
T295,2016.0,527.4806547619048,352.46602000857104,0.9601585751115758,0.8536161261955173,strong
T296,2016.0,694.3095238095239,448.00839529027456,0.8977881836229548,0.7940021149291354,weak
T297,2016.0,7591.563492063492,3023.5217724810864,0.9371981214558224,0.8602137222159255,strong
T298,2016.0,1025.3814484126983,467.95644133316904,0.8516074680379161,0.8160660859874113,medium
T299,2016.0,5.470238095238095,10.707840323228353,0.7681067946171528,0.08307056872623235,weak
T300,2016.0,47.77232142857143,52.07311564315672,0.5069721221016372,0.43390699666550897,weak
T301,2016.0,748.8794642857143,418.02628987030096,0.9020387485134603,0.79044367398827,weak
T302,2016.0,2248.0133928571427,1503.074372664609,0.9571977409230854,0.845434613212455,medium
T303,2016.0,6281.745535714285,3303.6881009987105,0.9438613765342021,0.8470861280272853,medium
T304,2016.0,335.1299603174603,246.62835926641299,0.7398658060334601,0.593161532900035,weak
T305,2016.0,1975.826884920635,717.5546784454458,0.9576792026993197,0.8819386253630186,strong
T306,2016.0,448.5699404761905,314.98675971984284,0.8684366442911763,0.7551662479190486,weak
T307,2016.0,2595.8958333333335,1506.6783146089272,0.9692002072185082,0.8854336430277475,strong
T308,2016.0,147.4657738095238,38.8803212965562,0.8855276533553762,0.8127629532027562,medium
T309,2016.0,7441.662202380952,4270.086700878073,0.9577566634654846,0.8835764365675024,strong
T310,2016.0,2865.6626984126983,1705.1966707188978,0.9253626324008692,0.801326672666259,medium
